ensembl	uniprot	protein_name
ENSG00000198961	O43164	PJA2_HUMAN
ENSG00000203485	Q27J81	INF2_HUMAN
ENSG00000203485	Q27J81	A0A6Q8PHA2_HUMAN
ENSG00000203485	A0A6Q8PHA2	INF2_HUMAN
ENSG00000203485	A0A6Q8PHA2	A0A6Q8PHA2_HUMAN
ENSG00000203624	Q9Y676	RT18B_HUMAN
ENSG00000203667	Q5RI15	COX20_HUMAN
ENSG00000203710	P17927	CR1_HUMAN
ENSG00000203722	C9JAK3	C9JAK3_HUMAN
ENSG00000203722	C9JAK3	ULBP5_HUMAN
ENSG00000203722	Q6H3X3	C9JAK3_HUMAN
ENSG00000203722	Q6H3X3	ULBP5_HUMAN
ENSG00000203734	Q008S8	ECT2L_HUMAN
ENSG00000203811	Q71DI3	H32_HUMAN
ENSG00000203814	Q5QNW6	H2B2F_HUMAN
ENSG00000203852	Q71DI3	H32_HUMAN
ENSG00000203859	P26439	3BHS2_HUMAN
ENSG00000203879	P31150	GDIA_HUMAN
ENSG00000203880	Q9NV79	PCMD2_HUMAN
ENSG00000203880	Q9NV79	V9GZ41_HUMAN
ENSG00000203880	V9GZ41	PCMD2_HUMAN
ENSG00000203880	V9GZ41	V9GZ41_HUMAN
ENSG00000204120	Q6Y7W6	GGYF2_HUMAN
ENSG00000204130	Q8WXA3	RUFY2_HUMAN
ENSG00000204130	Q8WXA3	H0YD93_HUMAN
ENSG00000204130	H0YD93	RUFY2_HUMAN
ENSG00000204130	H0YD93	H0YD93_HUMAN
ENSG00000204131	A0A0J9YW69	A0A0J9YW69_HUMAN
ENSG00000204131	A0A0J9YW69	A0A0J9YY72_HUMAN
ENSG00000204131	A0A0J9YW69	NHSL2_HUMAN
ENSG00000204131	A0A0J9YY72	A0A0J9YW69_HUMAN
ENSG00000204131	A0A0J9YY72	A0A0J9YY72_HUMAN
ENSG00000204131	A0A0J9YY72	NHSL2_HUMAN
ENSG00000204131	Q5HYW2	A0A0J9YW69_HUMAN
ENSG00000204131	Q5HYW2	A0A0J9YY72_HUMAN
ENSG00000204131	Q5HYW2	NHSL2_HUMAN
ENSG00000204138	Q8IZ21	PHAR4_HUMAN
ENSG00000204152	Q5SRD1	TI23B_HUMAN
ENSG00000204178	Q8N5G2	MACOI_HUMAN
ENSG00000204197	Q9BW19	KIFC1_HUMAN
ENSG00000204209	Q9UER7	DAXX_HUMAN
ENSG00000204217	Q13873	BMPR2_HUMAN
ENSG00000204220	O15212	PFD6_HUMAN
ENSG00000204221	O15213	WDR46_HUMAN
ENSG00000204228	Q92506	DHB8_HUMAN
ENSG00000204264	P28062	PSB8_HUMAN
ENSG00000204310	Q99943	PLCA_HUMAN
ENSG00000204316	Q96DV4	RM38_HUMAN
ENSG00000204351	Q15477	
ENSG00000204356	P18615	NELFE_HUMAN
ENSG00000204386	Q99519	NEUR1_HUMAN
ENSG00000204390	P34931	HS71L_HUMAN
ENSG00000204392	Q9Y333	LSM2_HUMAN
ENSG00000204394	P26640	SYVC_HUMAN
ENSG00000204397	Q5EG05	CAR16_HUMAN
ENSG00000204427	O95870	ABHGA_HUMAN
ENSG00000204435	Q5SRQ6	Q5SRQ6_HUMAN
ENSG00000204435	Q5SRQ6	CSK2B_HUMAN
ENSG00000204435	P67870	Q5SRQ6_HUMAN
ENSG00000204435	P67870	CSK2B_HUMAN
ENSG00000204463	A0A7P0MQS5	A0A7P0MQS5_HUMAN
ENSG00000204463	A0A7P0MQS5	A0A7I2V508_HUMAN
ENSG00000204463	A0A7P0MQS5	BAG6_HUMAN
ENSG00000204463	A0A7I2V508	A0A7P0MQS5_HUMAN
ENSG00000204463	A0A7I2V508	A0A7I2V508_HUMAN
ENSG00000204463	A0A7I2V508	BAG6_HUMAN
ENSG00000204463	P46379	A0A7P0MQS5_HUMAN
ENSG00000204463	P46379	A0A7I2V508_HUMAN
ENSG00000204463	P46379	BAG6_HUMAN
ENSG00000204469	P48634	PRC2A_HUMAN
ENSG00000204525	P10321	HLAC_HUMAN
ENSG00000204525	P10321	A2AEA2_HUMAN
ENSG00000204525	A2AEA2	HLAC_HUMAN
ENSG00000204525	A2AEA2	A2AEA2_HUMAN
ENSG00000204560	O60231	DHX16_HUMAN
ENSG00000204568	Q9Y676	RT18B_HUMAN
ENSG00000204574	Q5STZ8	Q5STZ8_HUMAN
ENSG00000204574	Q5STZ8	ABCF1_HUMAN
ENSG00000204574	Q8NE71	Q5STZ8_HUMAN
ENSG00000204574	Q8NE71	ABCF1_HUMAN
ENSG00000204590	P36915	GNL1_HUMAN
ENSG00000204592	P13747	HLAE_HUMAN
ENSG00000204619	O60927	PP1RB_HUMAN
ENSG00000204628	P63244	RACK1_HUMAN
ENSG00000204634	J3KQ40	J3KQ40_HUMAN
ENSG00000204634	J3KQ40	TBCD8_HUMAN
ENSG00000204634	O95759	J3KQ40_HUMAN
ENSG00000204634	O95759	TBCD8_HUMAN
ENSG00000204673	Q96B36	AKTS1_HUMAN
ENSG00000204822	Q96EL3	RM53_HUMAN
ENSG00000204842	A0A2R8Y7E6	A0A2R8Y7E6_HUMAN
ENSG00000204842	A0A2R8Y7E6	A0A5F9ZHH4_HUMAN
ENSG00000204842	A0A2R8Y7E6	H0YH87_HUMAN
ENSG00000204842	A0A2R8Y7E6	ATX2_HUMAN
ENSG00000204842	A0A2R8Y7E6	A0A5F9ZI57_HUMAN
ENSG00000204842	A0A2R8Y7E6	A0A5F9ZHW5_HUMAN
ENSG00000204842	A0A2R8Y7E6	A0A2R8YDM9_HUMAN
ENSG00000204842	A0A2R8Y7E6	V9GY86_HUMAN
ENSG00000204842	A0A2R8Y7E6	A0A2R8Y5A6_HUMAN
ENSG00000204842	A0A2R8Y7E6	A0A2R8Y7P6_HUMAN
ENSG00000204842	A0A2R8Y7E6	A0A5F9ZHX3_HUMAN
ENSG00000204842	A0A5F9ZHH4	A0A2R8Y7E6_HUMAN
ENSG00000204842	A0A5F9ZHH4	A0A5F9ZHH4_HUMAN
ENSG00000204842	A0A5F9ZHH4	H0YH87_HUMAN
ENSG00000204842	A0A5F9ZHH4	ATX2_HUMAN
ENSG00000204842	A0A5F9ZHH4	A0A5F9ZI57_HUMAN
ENSG00000204842	A0A5F9ZHH4	A0A5F9ZHW5_HUMAN
ENSG00000204842	A0A5F9ZHH4	A0A2R8YDM9_HUMAN
ENSG00000204842	A0A5F9ZHH4	V9GY86_HUMAN
ENSG00000204842	A0A5F9ZHH4	A0A2R8Y5A6_HUMAN
ENSG00000204842	A0A5F9ZHH4	A0A2R8Y7P6_HUMAN
ENSG00000204842	A0A5F9ZHH4	A0A5F9ZHX3_HUMAN
ENSG00000204842	H0YH87	A0A2R8Y7E6_HUMAN
ENSG00000204842	H0YH87	A0A5F9ZHH4_HUMAN
ENSG00000204842	H0YH87	H0YH87_HUMAN
ENSG00000204842	H0YH87	ATX2_HUMAN
ENSG00000204842	H0YH87	A0A5F9ZI57_HUMAN
ENSG00000204842	H0YH87	A0A5F9ZHW5_HUMAN
ENSG00000204842	H0YH87	A0A2R8YDM9_HUMAN
ENSG00000204842	H0YH87	V9GY86_HUMAN
ENSG00000204842	H0YH87	A0A2R8Y5A6_HUMAN
ENSG00000204842	H0YH87	A0A2R8Y7P6_HUMAN
ENSG00000204842	H0YH87	A0A5F9ZHX3_HUMAN
ENSG00000204842	Q99700	A0A2R8Y7E6_HUMAN
ENSG00000204842	Q99700	A0A5F9ZHH4_HUMAN
ENSG00000204842	Q99700	H0YH87_HUMAN
ENSG00000204842	Q99700	ATX2_HUMAN
ENSG00000204842	Q99700	A0A5F9ZI57_HUMAN
ENSG00000204842	Q99700	A0A5F9ZHW5_HUMAN
ENSG00000204842	Q99700	A0A2R8YDM9_HUMAN
ENSG00000204842	Q99700	V9GY86_HUMAN
ENSG00000204842	Q99700	A0A2R8Y5A6_HUMAN
ENSG00000204842	Q99700	A0A2R8Y7P6_HUMAN
ENSG00000204842	Q99700	A0A5F9ZHX3_HUMAN
ENSG00000204842	A0A5F9ZI57	A0A2R8Y7E6_HUMAN
ENSG00000204842	A0A5F9ZI57	A0A5F9ZHH4_HUMAN
ENSG00000204842	A0A5F9ZI57	H0YH87_HUMAN
ENSG00000204842	A0A5F9ZI57	ATX2_HUMAN
ENSG00000204842	A0A5F9ZI57	A0A5F9ZI57_HUMAN
ENSG00000204842	A0A5F9ZI57	A0A5F9ZHW5_HUMAN
ENSG00000204842	A0A5F9ZI57	A0A2R8YDM9_HUMAN
ENSG00000204842	A0A5F9ZI57	V9GY86_HUMAN
ENSG00000204842	A0A5F9ZI57	A0A2R8Y5A6_HUMAN
ENSG00000204842	A0A5F9ZI57	A0A2R8Y7P6_HUMAN
ENSG00000204842	A0A5F9ZI57	A0A5F9ZHX3_HUMAN
ENSG00000204842	A0A5F9ZHW5	A0A2R8Y7E6_HUMAN
ENSG00000204842	A0A5F9ZHW5	A0A5F9ZHH4_HUMAN
ENSG00000204842	A0A5F9ZHW5	H0YH87_HUMAN
ENSG00000204842	A0A5F9ZHW5	ATX2_HUMAN
ENSG00000204842	A0A5F9ZHW5	A0A5F9ZI57_HUMAN
ENSG00000204842	A0A5F9ZHW5	A0A5F9ZHW5_HUMAN
ENSG00000204842	A0A5F9ZHW5	A0A2R8YDM9_HUMAN
ENSG00000204842	A0A5F9ZHW5	V9GY86_HUMAN
ENSG00000204842	A0A5F9ZHW5	A0A2R8Y5A6_HUMAN
ENSG00000204842	A0A5F9ZHW5	A0A2R8Y7P6_HUMAN
ENSG00000204842	A0A5F9ZHW5	A0A5F9ZHX3_HUMAN
ENSG00000204842	A0A2R8YDM9	A0A2R8Y7E6_HUMAN
ENSG00000204842	A0A2R8YDM9	A0A5F9ZHH4_HUMAN
ENSG00000204842	A0A2R8YDM9	H0YH87_HUMAN
ENSG00000204842	A0A2R8YDM9	ATX2_HUMAN
ENSG00000204842	A0A2R8YDM9	A0A5F9ZI57_HUMAN
ENSG00000204842	A0A2R8YDM9	A0A5F9ZHW5_HUMAN
ENSG00000204842	A0A2R8YDM9	A0A2R8YDM9_HUMAN
ENSG00000204842	A0A2R8YDM9	V9GY86_HUMAN
ENSG00000204842	A0A2R8YDM9	A0A2R8Y5A6_HUMAN
ENSG00000204842	A0A2R8YDM9	A0A2R8Y7P6_HUMAN
ENSG00000204842	A0A2R8YDM9	A0A5F9ZHX3_HUMAN
ENSG00000204842	V9GY86	A0A2R8Y7E6_HUMAN
ENSG00000204842	V9GY86	A0A5F9ZHH4_HUMAN
ENSG00000204842	V9GY86	H0YH87_HUMAN
ENSG00000204842	V9GY86	ATX2_HUMAN
ENSG00000204842	V9GY86	A0A5F9ZI57_HUMAN
ENSG00000204842	V9GY86	A0A5F9ZHW5_HUMAN
ENSG00000204842	V9GY86	A0A2R8YDM9_HUMAN
ENSG00000204842	V9GY86	V9GY86_HUMAN
ENSG00000204842	V9GY86	A0A2R8Y5A6_HUMAN
ENSG00000204842	V9GY86	A0A2R8Y7P6_HUMAN
ENSG00000204842	V9GY86	A0A5F9ZHX3_HUMAN
ENSG00000204842	A0A2R8Y5A6	A0A2R8Y7E6_HUMAN
ENSG00000204842	A0A2R8Y5A6	A0A5F9ZHH4_HUMAN
ENSG00000204842	A0A2R8Y5A6	H0YH87_HUMAN
ENSG00000204842	A0A2R8Y5A6	ATX2_HUMAN
ENSG00000204842	A0A2R8Y5A6	A0A5F9ZI57_HUMAN
ENSG00000204842	A0A2R8Y5A6	A0A5F9ZHW5_HUMAN
ENSG00000204842	A0A2R8Y5A6	A0A2R8YDM9_HUMAN
ENSG00000204842	A0A2R8Y5A6	V9GY86_HUMAN
ENSG00000204842	A0A2R8Y5A6	A0A2R8Y5A6_HUMAN
ENSG00000204842	A0A2R8Y5A6	A0A2R8Y7P6_HUMAN
ENSG00000204842	A0A2R8Y5A6	A0A5F9ZHX3_HUMAN
ENSG00000204842	A0A2R8Y7P6	A0A2R8Y7E6_HUMAN
ENSG00000204842	A0A2R8Y7P6	A0A5F9ZHH4_HUMAN
ENSG00000204842	A0A2R8Y7P6	H0YH87_HUMAN
ENSG00000204842	A0A2R8Y7P6	ATX2_HUMAN
ENSG00000204842	A0A2R8Y7P6	A0A5F9ZI57_HUMAN
ENSG00000204842	A0A2R8Y7P6	A0A5F9ZHW5_HUMAN
ENSG00000204842	A0A2R8Y7P6	A0A2R8YDM9_HUMAN
ENSG00000204842	A0A2R8Y7P6	V9GY86_HUMAN
ENSG00000204842	A0A2R8Y7P6	A0A2R8Y5A6_HUMAN
ENSG00000204842	A0A2R8Y7P6	A0A2R8Y7P6_HUMAN
ENSG00000204842	A0A2R8Y7P6	A0A5F9ZHX3_HUMAN
ENSG00000204842	A0A5F9ZHX3	A0A2R8Y7E6_HUMAN
ENSG00000204842	A0A5F9ZHX3	A0A5F9ZHH4_HUMAN
ENSG00000204842	A0A5F9ZHX3	H0YH87_HUMAN
ENSG00000204842	A0A5F9ZHX3	ATX2_HUMAN
ENSG00000204842	A0A5F9ZHX3	A0A5F9ZI57_HUMAN
ENSG00000204842	A0A5F9ZHX3	A0A5F9ZHW5_HUMAN
ENSG00000204842	A0A5F9ZHX3	A0A2R8YDM9_HUMAN
ENSG00000204842	A0A5F9ZHX3	V9GY86_HUMAN
ENSG00000204842	A0A5F9ZHX3	A0A2R8Y5A6_HUMAN
ENSG00000204842	A0A5F9ZHX3	A0A2R8Y7P6_HUMAN
ENSG00000204842	A0A5F9ZHX3	A0A5F9ZHX3_HUMAN
ENSG00000204843	A0A804CDA6	A0A804CDA6_HUMAN
ENSG00000204843	A0A804CDA6	E7EX90_HUMAN
ENSG00000204843	E7EX90	A0A804CDA6_HUMAN
ENSG00000204843	E7EX90	E7EX90_HUMAN
ENSG00000204899	Q08AG7	MZT1_HUMAN
ENSG00000204983	E7EQ64	E7EQ64_HUMAN
ENSG00000204983	E7EQ64	TRY1_HUMAN
ENSG00000204983	P07477	E7EQ64_HUMAN
ENSG00000204983	P07477	TRY1_HUMAN
ENSG00000205220	P40306	PSB10_HUMAN
ENSG00000205302	O60749	SNX2_HUMAN
ENSG00000205323	P82979	SARNP_HUMAN
ENSG00000205336	A0A5F9ZH94	A0A5F9ZH94_HUMAN
ENSG00000205336	A0A5F9ZHT7	A0A5F9ZHT7_HUMAN
ENSG00000205336	A0A5F9ZHT7	AGRG1_HUMAN
ENSG00000205336	Q9Y653	A0A5F9ZHT7_HUMAN
ENSG00000205336	Q9Y653	AGRG1_HUMAN
ENSG00000205339	O95373	IPO7_HUMAN
ENSG00000205356	Q7Z6L1	TCPR1_HUMAN
ENSG00000205358	P80294	MT1H_HUMAN
ENSG00000205364	Q8N339	MT1M_HUMAN
ENSG00000205403	P05156	CFAI_HUMAN
ENSG00000205403	P05156	G3XAM2_HUMAN
ENSG00000205403	P05156	E7ETH0_HUMAN
ENSG00000205403	G3XAM2	CFAI_HUMAN
ENSG00000205403	G3XAM2	G3XAM2_HUMAN
ENSG00000205403	G3XAM2	E7ETH0_HUMAN
ENSG00000205403	E7ETH0	CFAI_HUMAN
ENSG00000205403	E7ETH0	G3XAM2_HUMAN
ENSG00000205403	E7ETH0	E7ETH0_HUMAN
ENSG00000205413	Q5K651	SAMD9_HUMAN
ENSG00000205420	P02538	K2C6A_HUMAN
ENSG00000205426	Q14533	KRT81_HUMAN
ENSG00000205531	Q99733	NP1L4_HUMAN
ENSG00000205542	P62328	TYB4_HUMAN
ENSG00000205571	Q16637	SMN_HUMAN
ENSG00000205571	Q16637	E7EQZ4_HUMAN
ENSG00000205571	E7EQZ4	SMN_HUMAN
ENSG00000205571	E7EQZ4	E7EQZ4_HUMAN
ENSG00000205581	P05114	HMGN1_HUMAN
ENSG00000205629	Q9UIC8	LCMT1_HUMAN
ENSG00000205670	P58511	SIM11_HUMAN
ENSG00000205726	Q15811	ITSN1_HUMAN
ENSG00000205758	O95825	QORL1_HUMAN
ENSG00000205765	A6NDU8	
ENSG00000205937	H3BTC0	H3BTC0_HUMAN
ENSG00000205937	H3BTC0	H3BV80_HUMAN
ENSG00000205937	H3BTC0	H3BMM9_HUMAN
ENSG00000205937	H3BTC0	RNPS1_HUMAN
ENSG00000205937	H3BV80	H3BTC0_HUMAN
ENSG00000205937	H3BV80	H3BV80_HUMAN
ENSG00000205937	H3BV80	H3BMM9_HUMAN
ENSG00000205937	H3BV80	RNPS1_HUMAN
ENSG00000205937	H3BMM9	H3BTC0_HUMAN
ENSG00000205937	H3BMM9	H3BV80_HUMAN
ENSG00000205937	H3BMM9	H3BMM9_HUMAN
ENSG00000205937	H3BMM9	RNPS1_HUMAN
ENSG00000205937	Q15287	H3BTC0_HUMAN
ENSG00000205937	Q15287	H3BV80_HUMAN
ENSG00000205937	Q15287	H3BMM9_HUMAN
ENSG00000205937	Q15287	RNPS1_HUMAN
ENSG00000206053	A6NGP5	A6NGP5_HUMAN
ENSG00000206053	A6NGP5	JUPI2_HUMAN
ENSG00000206053	Q9H910	A6NGP5_HUMAN
ENSG00000206053	Q9H910	JUPI2_HUMAN
ENSG00000206172	P69905	HBA_HUMAN
ENSG00000206206	Q9UER7	DAXX_HUMAN
ENSG00000206208	A0A0A0MSV9	A0A0A0MSV9_HUMAN
ENSG00000206208	A2AB90	A2AB90_HUMAN
ENSG00000206208	A2AB90	TPSN_HUMAN
ENSG00000206208	O15533	A2AB90_HUMAN
ENSG00000206208	O15533	TPSN_HUMAN
ENSG00000206268	P18615	NELFE_HUMAN
ENSG00000206279	Q9UER7	DAXX_HUMAN
ENSG00000206281	A0A0G2JKZ1	A0A0G2JKZ1_HUMAN
ENSG00000206281	A0A0G2JKZ1	TPSN_HUMAN
ENSG00000206281	A0A0G2JKZ1	A0A0G2JH37_HUMAN
ENSG00000206281	O15533	A0A0G2JKZ1_HUMAN
ENSG00000206281	O15533	TPSN_HUMAN
ENSG00000206281	O15533	A0A0G2JH37_HUMAN
ENSG00000206281	A0A0G2JH37	A0A0G2JKZ1_HUMAN
ENSG00000206281	A0A0G2JH37	TPSN_HUMAN
ENSG00000206281	A0A0G2JH37	A0A0G2JH37_HUMAN
ENSG00000206282	O15211	RGL2_HUMAN
ENSG00000206283	O15212	PFD6_HUMAN
ENSG00000206284	O15213	WDR46_HUMAN
ENSG00000206286	Q8N1B4	VPS52_HUMAN
ENSG00000206288	Q92504	S39A7_HUMAN
ENSG00000206297	Q03518	TAP1_HUMAN
ENSG00000206298	P28062	PSB8_HUMAN
ENSG00000206324	Q99943	PLCA_HUMAN
ENSG00000206340	P0C0L4	CO4A_HUMAN
ENSG00000206340	P0C0L4	A0A140TA44_HUMAN
ENSG00000206340	A0A140TA44	CO4A_HUMAN
ENSG00000206340	A0A140TA44	A0A140TA44_HUMAN
ENSG00000206353	Q15477	
ENSG00000206357	P18615	NELFE_HUMAN
ENSG00000206379	O75955	FLOT1_HUMAN
ENSG00000206383	P34931	HS71L_HUMAN
ENSG00000206394	O00299	CLIC1_HUMAN
ENSG00000206395	O95865	DDAH2_HUMAN
ENSG00000206403	O95870	ABHGA_HUMAN
ENSG00000206406	Q5SRQ6	Q5SRQ6_HUMAN
ENSG00000206406	Q5SRQ6	CSK2B_HUMAN
ENSG00000206406	P67870	Q5SRQ6_HUMAN
ENSG00000206406	P67870	CSK2B_HUMAN
ENSG00000206418	A0A3B3ITT1	A0A3B3ITT1_HUMAN
ENSG00000206427	P48634	PRC2A_HUMAN
ENSG00000206468	O15205	UBD_HUMAN
ENSG00000206480	O75955	FLOT1_HUMAN
ENSG00000206484	Q8IXM6	NRM_HUMAN
ENSG00000206485	Q6NYC8	PPR18_HUMAN
ENSG00000206486	O60231	DHX16_HUMAN
ENSG00000206490	Q8NE71	ABCF1_HUMAN
ENSG00000206492	P36915	GNL1_HUMAN
ENSG00000206493	P13747	HLAE_HUMAN
ENSG00000206501	O60927	PP1RB_HUMAN
ENSG00000206503	P04439	HLAA_HUMAN
ENSG00000206503	P04439	Q5SRN5_HUMAN
ENSG00000206503	Q5SRN5	HLAA_HUMAN
ENSG00000206503	Q5SRN5	Q5SRN5_HUMAN
ENSG00000206513	A0A0G2JH67	A0A0G2JH67_HUMAN
ENSG00000206527	Q6Y1H2	HACD2_HUMAN
ENSG00000206560	O15084	ANR28_HUMAN
ENSG00000211450	Q8IZQ5	SELH_HUMAN
ENSG00000211455	Q9Y2H1	ST38L_HUMAN
ENSG00000211456	Q9NTJ5	SAC1_HUMAN
ENSG00000211456	Q9NTJ5	A0A5F9ZHN7_HUMAN
ENSG00000211456	Q9NTJ5	F8WDN7_HUMAN
ENSG00000211456	A0A5F9ZHN7	SAC1_HUMAN
ENSG00000211456	A0A5F9ZHN7	A0A5F9ZHN7_HUMAN
ENSG00000211456	A0A5F9ZHN7	F8WDN7_HUMAN
ENSG00000211456	F8WDN7	SAC1_HUMAN
ENSG00000211456	F8WDN7	A0A5F9ZHN7_HUMAN
ENSG00000211456	F8WDN7	F8WDN7_HUMAN
ENSG00000211460	E9PGT1	E9PGT1_HUMAN
ENSG00000211460	E9PGT1	TSN_HUMAN
ENSG00000211460	Q15631	E9PGT1_HUMAN
ENSG00000211460	Q15631	TSN_HUMAN
ENSG00000212866	A0A0G2JIW1	A0A0G2JIW1_HUMAN
ENSG00000213024	P37198	NUP62_HUMAN
ENSG00000213064	Q5TIH2	Q5TIH2_HUMAN
ENSG00000213064	Q5TIH2	SFT2B_HUMAN
ENSG00000213064	O95562	Q5TIH2_HUMAN
ENSG00000213064	O95562	SFT2B_HUMAN
ENSG00000213079	A0A0A0MT33	A0A0A0MT33_HUMAN
ENSG00000213096	A0A087X0A2	A0A087X0A2_HUMAN
ENSG00000213096	A0A087X0A2	A0A087WZJ7_HUMAN
ENSG00000213096	A0A087WZJ7	A0A087X0A2_HUMAN
ENSG00000213096	A0A087WZJ7	A0A087WZJ7_HUMAN
ENSG00000213145	P50238	CRIP1_HUMAN
ENSG00000213190	Q13015	AF1Q_HUMAN
ENSG00000213203	Q8WWP7	GIMA1_HUMAN
ENSG00000213281	P01111	RASN_HUMAN
ENSG00000213339	Q9BXR0	TGT_HUMAN
ENSG00000213341	O15111	IKKA_HUMAN
ENSG00000213366	P28161	GSTM2_HUMAN
ENSG00000213366	P28161	F6XZQ7_HUMAN
ENSG00000213366	P28161	E9PHN6_HUMAN
ENSG00000213366	F6XZQ7	GSTM2_HUMAN
ENSG00000213366	F6XZQ7	F6XZQ7_HUMAN
ENSG00000213366	F6XZQ7	E9PHN6_HUMAN
ENSG00000213366	E9PHN6	GSTM2_HUMAN
ENSG00000213366	E9PHN6	F6XZQ7_HUMAN
ENSG00000213366	E9PHN6	E9PHN6_HUMAN
ENSG00000213380	B4DYU2	B4DYU2_HUMAN
ENSG00000213380	Q96MW5	COG8_HUMAN
ENSG00000213445	Q96FS4	SIPA1_HUMAN
ENSG00000213463	P57105	SYJ2B_HUMAN
ENSG00000213465	P36404	ARL2_HUMAN
ENSG00000213523	Q9HD15	SRA1_HUMAN
ENSG00000213551	Q8WXX5	DNJC9_HUMAN
ENSG00000213563	Q6P1X6	CH082_HUMAN
ENSG00000213563	Q6P1X6	H0YF29_HUMAN
ENSG00000213563	H0YF29	CH082_HUMAN
ENSG00000213563	H0YF29	H0YF29_HUMAN
ENSG00000213585	P21796	VDAC1_HUMAN
ENSG00000213593	Q9Y320	TMX2_HUMAN
ENSG00000213614	P06865	HEXA_HUMAN
ENSG00000213614	P06865	H3BP20_HUMAN
ENSG00000213614	H3BP20	HEXA_HUMAN
ENSG00000213614	H3BP20	H3BP20_HUMAN
ENSG00000213619	O75489	NDUS3_HUMAN
ENSG00000213625	A0A3B3ISI6	A0A3B3ISI6_HUMAN
ENSG00000213625	A0A3B3ISI6	OBRG_HUMAN
ENSG00000213625	A0A3B3ISI6	A0A087X0N2_HUMAN
ENSG00000213625	O15243	A0A3B3ISI6_HUMAN
ENSG00000213625	O15243	OBRG_HUMAN
ENSG00000213625	O15243	A0A087X0N2_HUMAN
ENSG00000213625	A0A087X0N2	A0A3B3ISI6_HUMAN
ENSG00000213625	A0A087X0N2	OBRG_HUMAN
ENSG00000213625	A0A087X0N2	A0A087X0N2_HUMAN
ENSG00000213626	Q53QV2	LBH_HUMAN
ENSG00000213626	Q53QV2	B5MBX5_HUMAN
ENSG00000213626	Q53QV2	B5MCP4_HUMAN
ENSG00000213626	B5MBX5	LBH_HUMAN
ENSG00000213626	B5MBX5	B5MBX5_HUMAN
ENSG00000213626	B5MBX5	B5MCP4_HUMAN
ENSG00000213626	B5MCP4	LBH_HUMAN
ENSG00000213626	B5MCP4	B5MBX5_HUMAN
ENSG00000213626	B5MCP4	B5MCP4_HUMAN
ENSG00000213639	E7ETD8	PP1B_HUMAN
ENSG00000213639	P62140	PP1B_HUMAN
ENSG00000213648	A0A0A6YYL2	A0A0A6YYL2_HUMAN
ENSG00000213648	P0DMN0	ST1A4_HUMAN
ENSG00000213672	Q9NZQ3	SPN90_HUMAN
ENSG00000213689	Q9NSU2	TREX1_HUMAN
ENSG00000213699	Q8N357	S35F6_HUMAN
ENSG00000213719	O00299	CLIC1_HUMAN
ENSG00000213722	O95865	DDAH2_HUMAN
ENSG00000213741	P62273	RS29_HUMAN
ENSG00000213741	P62273	A0A2R8Y851_HUMAN
ENSG00000213741	A0A2R8Y851	RS29_HUMAN
ENSG00000213741	A0A2R8Y851	A0A2R8Y851_HUMAN
ENSG00000213782	Q9H0S4	DDX47_HUMAN
ENSG00000213886	O15205	UBD_HUMAN
ENSG00000213923	P49674	KC1E_HUMAN
ENSG00000213930	G3V3U5	G3V3U5_HUMAN
ENSG00000213930	G3V3U5	F2Z2X9_HUMAN
ENSG00000213930	G3V3U5	G3V223_HUMAN
ENSG00000213930	G3V3U5	GALT_HUMAN
ENSG00000213930	F2Z2X9	G3V3U5_HUMAN
ENSG00000213930	F2Z2X9	F2Z2X9_HUMAN
ENSG00000213930	F2Z2X9	G3V223_HUMAN
ENSG00000213930	F2Z2X9	GALT_HUMAN
ENSG00000213930	G3V223	G3V3U5_HUMAN
ENSG00000213930	G3V223	F2Z2X9_HUMAN
ENSG00000213930	G3V223	G3V223_HUMAN
ENSG00000213930	G3V223	GALT_HUMAN
ENSG00000213930	P07902	G3V3U5_HUMAN
ENSG00000213930	P07902	F2Z2X9_HUMAN
ENSG00000213930	P07902	G3V223_HUMAN
ENSG00000213930	P07902	GALT_HUMAN
ENSG00000213931	P02100	HBE_HUMAN
ENSG00000213949	P56199	ITA1_HUMAN
ENSG00000213977	O14907	TX1B3_HUMAN
ENSG00000213983	O75843	AP1G2_HUMAN
ENSG00000213995	Q8IW45	NNRD_HUMAN
ENSG00000213995	Q8IW45	A0A7P0T9D8_HUMAN
ENSG00000213995	Q8IW45	A0A7P0T9R3_HUMAN
ENSG00000213995	A0A7P0T9D8	NNRD_HUMAN
ENSG00000213995	A0A7P0T9D8	A0A7P0T9D8_HUMAN
ENSG00000213995	A0A7P0T9D8	A0A7P0T9R3_HUMAN
ENSG00000213995	A0A7P0T9R3	NNRD_HUMAN
ENSG00000213995	A0A7P0T9R3	A0A7P0T9D8_HUMAN
ENSG00000213995	A0A7P0T9R3	A0A7P0T9R3_HUMAN
ENSG00000214026	A8MYK1	A8MYK1_HUMAN
ENSG00000214026	A8MYK1	A8MVT4_HUMAN
ENSG00000214026	A8MVT4	A8MYK1_HUMAN
ENSG00000214026	A8MVT4	A8MVT4_HUMAN
ENSG00000214078	B0QZ18	B0QZ18_HUMAN
ENSG00000214078	B0QZ18	CPNE1_HUMAN
ENSG00000214078	B0QZ18	F2Z2V0_HUMAN
ENSG00000214078	Q99829	B0QZ18_HUMAN
ENSG00000214078	Q99829	CPNE1_HUMAN
ENSG00000214078	Q99829	F2Z2V0_HUMAN
ENSG00000214078	F2Z2V0	B0QZ18_HUMAN
